@relation opinion
@attribute category {positive,negative,neutral,objective}

@attribute polarity real
@data
neutral,0.06666666666666667
positive,0.5
neutral,-0.1
neutral,-0.07500000000000001
positive,0.0
objective,-0.2
positive,0.5666666666666667
negative,-0.125
objective,0.0
positive,0.25
positive,0.16666666666666666
negative,0.5
neutral,-0.1
positive,-0.15555555555555559
positive,0.35416666666666663
neutral,-0.09375
positive,0.0
positive,0.2
neutral,0.0
positive,0.35
positive,-0.16666666666666666
negative,0.13636363636363635
positive,0.0
positive,0.0
positive,0.0
positive,0.0
positive,0.6
positive,0.0
neutral,0.0
positive,0.7
neutral,-0.4
neutral,0.30000000000000004
neutral,0.0
objective,0.049999999999999996
positive,0.2
neutral,0.0972222222222222
positive,0.5333333333333333
positive,0.0
neutral,0.006122448979591839
positive,0.5
neutral,0.4
positive,0.0
positive,0.5375
neutral,0.0
positive,0.25
objective,0.45
neutral,0.0
objective,0.0
positive,0.65
positive,0.6
positive,-0.5
positive,0.4318181818181818
positive,0.0
positive,0.375
positive,-0.15555555555555559
positive,0.0
positive,0.5
positive,0.5666666666666667
negative,0.0
positive,0.6
objective,0.0
objective,0.0
positive,1.0
neutral,0.0
objective,0.25
negative,0.0
objective,0.0
objective,0.0
positive,0.06818181818181818
negative,0.4
objective,-0.2
positive,0.0
objective,-0.2
neutral,-0.018750000000000003
neutral,0.0
objective,-0.4
neutral,0.0
positive,0.0
neutral,0.2
positive,0.39999999999999997
neutral,0.11666666666666665
negative,0.0
positive,0.0
positive,0.0
positive,0.16249999999999998
positive,0.6666666666666666
positive,0.1
neutral,-0.2
negative,0.2
objective,0.0
positive,0.19318181818181818
objective,0.0
objective,0.0
objective,-0.05
negative,-0.48750000000000004
positive,1.0
neutral,0.14285714285714285
positive,0.13636363636363635
neutral,0.0
positive,0.5
neutral,0.0
positive,0.13636363636363635
neutral,0.0
objective,-0.2
objective,0.0
neutral,0.25
positive,0.25
positive,0.5875
positive,0.043181818181818175
positive,-0.4
positive,0.7
objective,0.0
objective,0.0
positive,-0.07500000000000001
objective,0.4
negative,-0.10961538461538461
positive,0.0
positive,0.05
objective,0.07878787878787878
neutral,0.0
neutral,0.0
positive,-0.1
positive,0.3
neutral,0.0
negative,0.7
positive,0.3166666666666667
neutral,0.0
positive,0.15833333333333333
negative,-0.14583333333333334
neutral,0.13636363636363635
objective,0.0
positive,0.5
positive,0.6
positive,0.0
objective,-0.07777777777777779
negative,0.4
neutral,0.0
objective,-0.25
neutral,-0.1
objective,-0.2
positive,0.2590909090909091
positive,1.0
neutral,0.0
objective,0.0
neutral,0.03333333333333333
positive,0.0
positive,0.24318181818181817
objective,0.13636363636363635
neutral,-0.2
positive,0.0
neutral,0.4
positive,0.09999999999999999
positive,0.6428571428571428
objective,0.0
negative,0.4
neutral,0.0
positive,0.06666666666666667
positive,0.7
positive,-0.15000000000000002
neutral,0.0
neutral,0.15
neutral,0.0
negative,0.45
objective,0.0
objective,-0.13181818181818183
positive,0.28409090909090906
negative,0.0
positive,0.3444444444444445
neutral,-0.0625
negative,-0.2125
negative,0.5
neutral,0.0
positive,0.0
objective,0.0
negative,-0.5
negative,0.2857142857142857
positive,0.0
objective,0.0
positive,0.375
neutral,-0.23076923076923078
positive,0.0
positive,0.5
objective,0.1
positive,0.1
positive,0.0
positive,0.65
positive,0.13636363636363635
objective,0.25
positive,0.25
positive,0.0
positive,0.0
objective,0.0
objective,0.0
positive,0.14285714285714285
positive,0.25
positive,-0.16666666666666666
negative,0.0
neutral,-0.08333333333333333
neutral,0.0
negative,0.0
negative,0.0
positive,0.7
positive,0.35
neutral,0.0
objective,0.65
negative,0.0
negative,-0.18253968253968253
positive,0.13333333333333333
objective,0.12878787878787878
neutral,0.0
positive,0.0
positive,0.5
positive,0.35
neutral,0.11527777777777777
neutral,0.4
negative,0.0
positive,0.0625
positive,0.6
positive,-0.08333333333333333
negative,-0.10714285714285715
positive,0.6
negative,0.13636363636363635
neutral,0.5
neutral,0.0
positive,0.0
positive,0.7
positive,0.04999999999999999
negative,0.0
neutral,0.35
objective,0.0
positive,0.27878787878787875
positive,0.43333333333333335
negative,-0.29583333333333334
neutral,-0.4
positive,0.0
objective,0.1
objective,0.0
positive,0.65
positive,0.0
neutral,0.0
positive,0.13636363636363635
positive,0.0
positive,0.2833333333333333
objective,0.0
positive,0.0
neutral,0.7000000000000001
negative,0.13636363636363635
positive,0.0
positive,0.25
negative,-0.2571428571428572
positive,0.75
negative,0.09545454545454544
neutral,0.08
negative,-0.25
neutral,0.25
positive,0.0
positive,0.6
objective,0.0
neutral,0.0
objective,-0.16666666666666666
negative,-0.041666666666666664
positive,0.25
negative,0.5
negative,0.125
objective,-0.0888888888888889
negative,0.1
positive,0.13727272727272727
negative,0.5
objective,0.0
negative,0.0
positive,0.0
positive,0.5
positive,0.0
neutral,0.05770202020202019
negative,-0.8
positive,-0.35
positive,0.06666666666666667
neutral,0.0
objective,0.0
neutral,0.0
positive,0.0
positive,-0.08181818181818182
objective,0.0
negative,0.4
objective,0.0
objective,0.06818181818181818
neutral,-0.2125
neutral,0.0
neutral,0.8
negative,-0.125
positive,0.2
neutral,0.0
positive,0.8
positive,0.0
positive,0.5
positive,0.17857142857142858
neutral,0.7
positive,0.0
neutral,0.0
negative,-0.275
positive,0.5
positive,0.4166666666666667
neutral,0.0
negative,0.9
positive,0.375
objective,0.0
negative,0.0
neutral,0.0
negative,-0.5
neutral,0.05000000000000001
positive,0.0
positive,0.0
neutral,0.0
positive,0.75
positive,0.0
objective,0.0
neutral,0.0
objective,0.13333333333333333
positive,0.033333333333333326
positive,0.3499999999999999
positive,0.04999999999999999
positive,0.11249999999999999
positive,0.4
positive,0.31666666666666665
positive,0.9
positive,0.3333333333333333
objective,0.09375
positive,-0.3
negative,0.03333333333333333
negative,-0.10000000000000002
negative,0.0
positive,0.4611111111111111
neutral,0.0
negative,-0.2125
positive,0.0
objective,0.0
neutral,0.0
positive,0.8
positive,0.0
positive,0.175
positive,0.2
positive,0.19814814814814816
positive,0.8
positive,0.6
positive,0.8
negative,-0.6999999999999998
positive,0.39999999999999997
positive,0.5
positive,0.2708333333333333
positive,0.0
neutral,0.022222222222222213
negative,-0.2833333333333333
objective,0.0
positive,0.06666666666666667
neutral,0.0
positive,0.0
negative,-0.0625
positive,0.38
positive,0.4
neutral,0.0
positive,0.3333333333333333
positive,0.0
neutral,0.5333333333333333
neutral,0.25
positive,0.0
positive,-0.2777777777777778
positive,-0.05
positive,0.375
objective,0.0
positive,0.1
positive,0.1
positive,0.3666666666666667
negative,-0.15000000000000002
negative,0.0
positive,0.5464285714285715
negative,0.35
objective,0.1
neutral,0.25
positive,0.0
positive,-0.1
positive,0.4
positive,0.37777777777777777
objective,0.0
negative,-0.5
neutral,-0.22916666666666669
positive,0.0
neutral,0.5
positive,0.4166666666666667
positive,-0.4
negative,0.125
positive,0.5
positive,0.3214285714285714
positive,0.5
positive,0.4
negative,0.0
negative,-0.15000000000000002
positive,0.65
negative,-0.3333333333333333
neutral,0.0
positive,0.3333333333333333
positive,0.0
positive,-0.022222222222222237
neutral,0.0
positive,0.14545454545454545
neutral,0.5
neutral,0.175
negative,-0.3
positive,0.375
neutral,0.0
positive,-0.4
objective,0.04999999999999999
positive,0.0
objective,0.1
objective,0.0
positive,-0.025
neutral,0.033333333333333326
positive,0.0
positive,0.32499999999999996
positive,0.5
positive,0.2
positive,0.3
positive,0.8
positive,-0.25
positive,0.26666666666666666
positive,0.0
positive,-0.2916666666666667
negative,-0.42000000000000004
negative,-0.051851851851851864
positive,0.5583333333333333
neutral,0.061904761904761886
neutral,-0.1125
objective,0.0
neutral,0.0
neutral,0.0
positive,0.2433035714285714
positive,0.5
positive,0.25
negative,0.35
negative,-0.2
negative,-0.4318181818181818
positive,0.8000000000000002
objective,-0.1
neutral,0.0
neutral,-0.39999999999999997
positive,0.3666666666666667
objective,0.0
positive,-0.3321428571428571
negative,0.0
objective,0.4
positive,-0.4
positive,0.4
neutral,-0.2
positive,0.033333333333333326
positive,0.7000000000000001
neutral,0.0
positive,0.5
positive,0.13333333333333336
positive,0.8
negative,1.0
negative,-0.4
objective,-0.06111111111111113
objective,0.0
positive,0.25
neutral,0.2
positive,0.5333333333333333
negative,0.0
neutral,0.0
negative,0.0
positive,-0.15000000000000002
negative,0.35
neutral,0.2
positive,0.4166666666666667
positive,0.225
positive,0.7
negative,0.0
neutral,0.0
neutral,0.0
positive,0.0
neutral,0.0
positive,0.26666666666666666
neutral,0.0
negative,0.32499999999999996
positive,0.2
negative,-0.35
positive,0.2916666666666667
objective,0.0
negative,0.0
positive,0.0
neutral,-0.3
positive,0.75
neutral,0.0
positive,0.8000000000000002
positive,0.0
objective,0.0
positive,0.15000000000000002
negative,-0.4
positive,-0.25
positive,0.2
positive,-0.3333333333333333
positive,0.5
negative,-0.05
negative,0.0
positive,-0.1875
objective,0.0
neutral,-0.1
negative,-0.04999999999999999
positive,0.45
positive,0.0
neutral,0.0
positive,-0.1527777777777778
positive,0.0
positive,-0.125
neutral,0.0
negative,-0.2
negative,-0.4333333333333333
negative,0.12023809523809524
negative,-0.4
neutral,0.04999999999999999
positive,-0.5
objective,-0.08787878787878789
objective,0.13636363636363635
negative,-0.1
positive,0.0
neutral,0.0
positive,0.26666666666666666
positive,0.4681818181818182
positive,-0.6999999999999998
neutral,0.0
positive,0.45
positive,0.8
positive,0.7
negative,0.25
negative,0.15833333333333333
negative,-0.3821428571428572
negative,0.0
positive,0.5
positive,0.0
negative,0.2857142857142857
positive,0.8833333333333333
neutral,-0.05
positive,0.26666666666666666
positive,0.475
objective,0.25
positive,0.0
positive,0.31212121212121213
neutral,0.35
neutral,0.0
positive,-0.15000000000000002
positive,0.26666666666666666
positive,0.55
negative,0.0
positive,0.0
neutral,-0.03
positive,0.20625000000000004
positive,0.35
negative,0.0
negative,0.8
negative,0.4166666666666667
positive,0.5
neutral,0.0
positive,0.0
positive,0.3
positive,0.5
positive,-0.3333333333333333
negative,0.16666666666666666
objective,0.0
negative,-0.8
negative,0.1
positive,0.7000000000000001
positive,1.0
positive,0.0
neutral,0.13636363636363635
negative,-0.6999999999999998
negative,0.4166666666666667
objective,0.2
positive,-0.8
positive,0.0
positive,0.32
negative,0.0
positive,0.16
objective,0.0
negative,0.5
positive,0.4
positive,0.0
neutral,0.0
negative,-0.125
positive,0.3
negative,-0.07500000000000001
negative,-1.0
objective,0.0
negative,0.15
neutral,0.08
positive,0.2
objective,0.0
positive,0.35
positive,0.0
positive,0.0
negative,0.0
negative,0.2125
neutral,0.3181818181818182
negative,-0.35
positive,0.325
negative,-0.1
positive,0.8
positive,0.16666666666666666
positive,0.5
objective,0.4
neutral,0.0
negative,0.0
negative,0.2
positive,0.0
positive,0.0
positive,0.16818181818181818
positive,0.0
negative,0.0
positive,0.3181818181818182
negative,0.0
negative,0.0
positive,0.8
objective,0.0
negative,-0.056249999999999994
positive,-0.6999999999999998
positive,-0.23333333333333334
neutral,0.0
negative,0.0
neutral,0.0
positive,0.0
positive,0.07083333333333335
negative,-0.30000000000000004
positive,0.0
positive,0.0
neutral,-0.16666666666666666
negative,0.5
positive,0.0
positive,0.16666666666666666
positive,0.0
objective,0.0
negative,0.07500000000000001
neutral,0.0
neutral,0.0
positive,-0.4
negative,-0.07777777777777779
objective,0.14285714285714285
positive,0.7
positive,0.06818181818181818
positive,-0.4
neutral,0.0
positive,0.1787878787878788
neutral,0.5
negative,0.0
positive,0.4787878787878788
negative,0.0
positive,0.2590909090909091
positive,0.7000000000000001
negative,0.09999999999999999
negative,0.19999999999999998
positive,0.35
positive,0.0
positive,0.2833333333333333
positive,0.0
negative,0.2
positive,0.4375
positive,-0.18333333333333335
positive,0.3
neutral,0.0
positive,0.14999999999999997
neutral,0.05
positive,1.0
positive,0.5
positive,0.4
negative,0.0
neutral,0.0
negative,-0.5
neutral,0.0
positive,-0.6000000000000001
negative,0.6000000000000001
positive,0.0
negative,-0.5
positive,0.5166666666666667
positive,0.175
positive,1.0
positive,0.8
objective,0.0
negative,0.0
negative,0.07402597402597401
negative,0.0
negative,-0.07500000000000001
positive,0.4
neutral,0.0
objective,0.0
positive,0.5
objective,-0.4
negative,0.1
positive,-0.6999999999999998
positive,0.0
objective,-0.1
objective,0.0
objective,0.03333333333333333
positive,-0.3
objective,-0.16666666666666666
positive,0.0
negative,-0.125
neutral,0.0
objective,-0.1
negative,-0.033333333333333326
objective,0.6
positive,0.0
positive,0.0
positive,0.0
neutral,-0.039999999999999994
positive,0.0
objective,0.0
positive,0.15
positive,0.1
negative,-0.2
neutral,0.0
positive,0.0
objective,0.25
positive,-0.35
neutral,0.0
positive,0.1
positive,0.25
positive,0.3
positive,0.2
positive,0.4
negative,0.0
positive,0.22499999999999998
neutral,-0.25
positive,0.0
negative,-0.4318181818181818
positive,0.09999999999999998
negative,-0.7
positive,0.35000000000000003
positive,0.65
negative,0.0
objective,0.0
neutral,0.31714285714285717
objective,0.16666666666666666
positive,-0.15000000000000002
positive,0.14285714285714285
positive,0.5666666666666667
negative,0.0
positive,0.5
neutral,0.0
positive,0.04545454545454545
negative,0.08333333333333333
objective,0.3
positive,0.0
objective,0.1
positive,0.0
neutral,0.36666666666666664
positive,0.2333333333333333
positive,0.26666666666666666
objective,-0.15555555555555559
positive,0.0
negative,-0.3
positive,0.09999999999999998
positive,0.0
positive,0.26666666666666666
positive,0.0
negative,0.0
positive,0.0
negative,-0.35454545454545455
objective,-0.2
neutral,0.0
positive,0.0
objective,0.2
positive,0.6
positive,0.15
objective,-0.041666666666666664
positive,0.2833333333333333
negative,0.0
negative,-0.3416666666666666
neutral,-0.4
positive,0.2750000000000001
objective,0.2
objective,0.0
positive,0.39999999999999997
positive,-0.1
positive,0.3
positive,0.1
negative,-0.1
negative,-0.6
positive,0.5437500000000001
objective,0.0
positive,0.0
neutral,0.0
objective,0.0
objective,0.0
neutral,0.5
positive,0.5
positive,0.0
objective,-0.15555555555555559
neutral,-0.0625
objective,0.024999999999999994
positive,0.3333333333333333
positive,-0.025
positive,0.0
positive,0.06818181818181818
neutral,0.0
positive,0.0
positive,-0.125
positive,0.03333333333333333
negative,-0.4
positive,0.3
negative,0.06818181818181818
neutral,0.1875
positive,0.2857142857142857
positive,0.1
positive,0.26666666666666666
objective,0.0
negative,-0.05681818181818182
positive,0.375
positive,0.375
positive,-0.4
positive,0.0
neutral,0.0
positive,0.3625
positive,0.0
objective,0.1
negative,-0.2
positive,0.0
positive,0.3666666666666667
positive,-0.09375
positive,0.3666666666666667
positive,0.0
objective,-0.044444444444444446
negative,0.0
negative,-0.35
neutral,0.3
neutral,0.26666666666666666
positive,0.7
negative,-0.5
neutral,-0.0625
neutral,0.07500000000000001
positive,0.09999999999999999
positive,0.3333333333333333
negative,-0.19999999999999998
positive,0.325
neutral,0.0
objective,0.0
negative,-0.15555555555555559
negative,0.0
positive,-0.4
positive,0.1
positive,0.0
positive,0.06944444444444443
positive,0.6
neutral,-0.15
positive,0.39999999999999997
objective,0.1
positive,0.5875
neutral,0.7
neutral,0.0
objective,0.0
positive,0.0
positive,0.0
objective,0.0
positive,0.09523809523809523
objective,0.012121212121212116
positive,0.35
positive,0.275
negative,0.0
neutral,0.0
neutral,0.0
positive,0.4166666666666667
neutral,0.4
positive,0.0
neutral,0.053125
positive,0.19545454545454544
positive,0.0
positive,0.0722222222222222
objective,0.0
objective,-0.15833333333333333
negative,0.0
positive,0.2
positive,-0.1
neutral,-0.2
positive,0.2
objective,0.0
positive,0.0
positive,0.39
positive,0.0
positive,0.4928571428571428
positive,0.475
negative,-0.2880952380952381
negative,0.5
positive,0.0
positive,-0.06388888888888888
objective,0.0
positive,0.3
negative,-0.6
neutral,-0.4
positive,0.016666666666666663
positive,0.0
positive,0.5
negative,0.0
positive,0.0
positive,-0.2
positive,0.0
negative,0.0
positive,-0.175
positive,-0.03333333333333335
positive,0.2
neutral,-0.4
neutral,0.0
neutral,-0.07777777777777779
neutral,0.0
neutral,0.0
negative,0.0
positive,0.16666666666666666
positive,0.25333333333333335
negative,0.025
negative,0.09166666666666667
positive,-0.4
negative,0.0
neutral,0.0
positive,-0.4
positive,0.25
positive,0.8
positive,-0.4
positive,0.0
objective,0.09999999999999998
positive,0.8
positive,-0.4
positive,-0.06666666666666667
negative,-0.3
positive,0.3
positive,0.0
positive,0.30000000000000004
neutral,0.09999999999999999
