@relation opinion
@attribute category {positive,negative,neutral,objective}
@attribute pnumber numeric
@attribute nnumber numeric
@attribute weight real
@attribute polarity real
@attribute question_mark {yes, no}
@data
neutral,0,0,0.0,0.0,no
negative,1,1,-3.51171860862072,-0.6999999999999998,no
objective,2,2,2.272252051584009,0.225,no
positive,2,2,5.047997156212817,0.18,no
negative,1,1,1.25397252029775,0.35714285714285715,no
neutral,1,1,1.36163492162133,0.25,no
positive,0,0,0.0,0.0,no
positive,0,0,0.0,0.0,no
positive,0,0,0.0,0.0,no
positive,2,2,0.0,0.3125,no
neutral,0,0,0.680720628079802,0.25,no
positive,1,1,2.886039872801402,0.016666666666666663,no
positive,3,3,1.09262600177811,0.13636363636363635,no
negative,0,0,0.0,0.0,no
positive,0,0,0.10966406474671901,0.35000000000000003,no
objective,0,0,3.6447996994716156,0.0,no
positive,0,0,0.0,0.0,yes
positive,1,1,0.0,0.0,no
objective,1,1,0.0,-0.125,no
positive,2,2,1.36163492162133,0.45,no
positive,1,1,0.0,0.425,no
positive,1,1,1.05521412973117,0.0,no
objective,1,1,1.459667869597798,-0.2,no
negative,1,1,2.937103825117029,-0.041666666666666664,no
negative,0,0,-1.02114713901063,0.5,no
neutral,0,0,0.0,0.0,no
negative,1,1,-4.69570777196543,-0.5,yes
positive,1,1,0.0,0.25,no
neutral,0,0,0.0,0.0,no
negative,1,1,0.0,-0.30000000000000004,no
neutral,0,0,0.0,0.0,no
neutral,2,2,0.0,0.1,no
positive,0,0,1.67840449351246,0.4625,no
objective,3,3,0.0,0.0,no
negative,0,0,0.46217796840132136,0.0,yes
objective,1,1,0.102955795790479,-0.23076923076923078,no
positive,2,2,0.7588830442708908,0.20833333333333334,no
negative,1,1,0.0,0.0,no
negative,1,1,1.26397635022219,0.25,no
positive,2,2,1.7744790392890102,0.25,no
negative,1,1,0.0,-0.2,no
positive,1,1,1.15813191010561,0.4333333333333333,no
objective,0,0,1.821172611898617,0.12878787878787878,no
objective,0,0,0.0,0.0,no
positive,1,1,0.927524894935943,-0.4,no
negative,3,3,2.918632589421878,0.5,no
neutral,1,1,2.8559307058275323,0.31212121212121213,no
positive,2,2,1.44519921674032,0.8,no
objective,1,1,0.0,-0.0625,no
positive,2,2,-4.69570777196543,0.0,yes
positive,1,1,0.0,0.0,yes
neutral,1,1,0.0,0.0,yes
positive,1,1,0.0,0.0,no
positive,2,2,3.51888307713927,0.2222222222222222,no
positive,2,2,0.67559214689799,-0.038095238095238106,no
negative,0,0,0.0720638566793146,-0.125,no
objective,0,0,0.0,0.0,no
positive,0,0,0.0,0.0,yes
negative,0,0,1.09262600177811,0.13636363636363635,no
negative,1,1,0.0,-0.5,yes
neutral,0,0,0.958225801158719,0.375,no
negative,2,2,0.0,-0.2,no
objective,1,1,0.0,-0.15,no
neutral,0,0,0.0,0.0,yes
positive,0,0,0.0,0.0,no
objective,3,3,0.927524894935943,-0.4,no
positive,1,1,3.47573912884161,0.2722222222222222,no
positive,1,1,0.7657243959134,0.21666666666666667,no
neutral,0,0,0.0,0.6,no
positive,0,0,0.0,0.0,no
positive,1,1,0.0,0.375,yes
positive,0,0,0.0,1.0,no
positive,1,1,1.11106268692218,0.6000000000000001,no
positive,2,2,5.543752563935228,0.3611111111111111,no
objective,0,0,0.0,-0.3125,no
positive,1,1,1.04366484030265,0.27777777777777773,no
negative,3,3,0.0,0.0,no
objective,2,2,2.087775523750136,0.08888888888888889,no
positive,2,2,1.44519921674032,0.8,no
neutral,1,1,0.728546610120507,0.25,no
neutral,2,2,0.0,0.4,no
neutral,1,1,3.47573912884161,0.2875,yes
positive,1,1,0.0,1.0,yes
objective,1,1,0.0,0.0,no
objective,0,0,0.0,0.0,no
positive,2,2,1.09262600177811,0.13636363636363635,no
objective,0,0,-0.0871444165218816,-0.16666666666666666,no
positive,3,3,3.73410985073134,0.4215909090909091,no
neutral,0,0,0.0,0.0,yes
positive,0,0,2.217677829987733,0.3333333333333333,no
negative,1,1,3.1236037102527803,0.9,no
positive,3,3,0.0,0.0,no
negative,1,1,0.0,0.35,no
neutral,1,1,0.0,0.35,yes
positive,1,1,-0.019203004271713,0.175,no
neutral,2,2,2.552875182954983,-0.4,no
objective,2,2,1.05521412973117,0.0,no
positive,2,2,1.36163492162133,0.5,no
objective,1,1,1.05521412973117,0.0,no
negative,0,0,0.0,-0.4,no
objective,0,0,0.0,0.0,no
positive,4,4,1.10479786345963,0.0,no
negative,2,2,-0.695115885432789,-0.5,yes
positive,2,2,2.66205414288974,0.575,no
neutral,1,1,0.927524894935943,-0.4,no
positive,0,0,0.0,0.0,no
neutral,1,1,1.44179916160401,0.3333333333333333,no
positive,0,0,0.680720628079802,0.4,no
negative,0,0,0.0,0.0,no
positive,2,2,0.728546610120507,0.19814814814814816,no
neutral,1,1,0.0,-0.012500000000000011,yes
objective,0,0,1.09262600177811,0.06818181818181818,no
positive,1,1,1.04366484030265,0.3333333333333333,no
neutral,2,2,0.0,0.0,no
negative,1,1,0.0,0.0,no
positive,2,2,0.0,0.1,no
positive,0,0,0.0,0.0,no
neutral,0,0,0.0,0.0,yes
positive,2,2,5.706944940132433,0.4,no
neutral,0,0,0.0,0.2,yes
positive,2,2,0.0,0.0,no
positive,2,2,2.020150896714053,-0.13181818181818183,no
objective,0,0,1.10479786345963,0.0,no
neutral,1,1,0.42878788004184903,0.14285714285714285,no
negative,0,0,0.0,0.0,no
positive,3,3,0.0,0.3,no
neutral,0,0,0.0,-0.125,no
neutral,2,2,1.62535028801904,-0.1,no
objective,0,0,0.0,-0.125,no
objective,0,0,0.0,0.0,no
positive,2,2,1.44519921674032,0.5875,no
positive,1,1,3.47573912884161,0.7,no
positive,1,1,0.0,0.0,no
negative,0,0,1.29896406337605,-0.8,no
positive,1,1,0.0,0.0,no
neutral,0,0,1.5645345032848121,0.0,no
negative,1,1,0.0,-0.15555555555555559,no
positive,2,2,3.47573912884161,0.35,no
objective,0,0,0.0,0.0,no
positive,1,1,3.47573912884161,0.35,no
neutral,2,2,2.185627400565653,-0.2,no
negative,0,0,0.0,0.07708333333333332,no
positive,1,1,0.0,0.35,yes
objective,0,0,0.0,0.0,no
positive,1,1,1.09262600177811,0.13636363636363635,no
neutral,0,0,0.0,0.0,no
positive,0,0,0.0,0.0,no
positive,1,1,1.82362059910865,0.21666666666666667,yes
positive,1,1,5.16767160365716,0.3,no
positive,1,1,1.44519921674032,0.8,no
neutral,1,1,0.0,0.0,no
positive,2,2,3.47573912884161,0.7,no
objective,0,0,1.09262600177811,0.13636363636363635,no
objective,0,0,0.728546610120507,0.25,no
negative,1,1,3.55530215757302,-0.025,no
neutral,0,0,0.0,0.0,yes
objective,1,1,0.0,0.13636363636363635,no
neutral,0,0,0.0,0.16818181818181818,no
positive,0,0,0.0,0.0,no
objective,0,0,0.0,0.0,no
positive,2,2,1.44519921674032,0.7,yes
positive,1,1,0.0,0.0,no
positive,1,1,0.0,0.8,no
positive,1,1,0.0,0.0,no
positive,1,1,0.0,0.3,no
neutral,1,1,0.0,0.0,no
positive,1,1,-0.0871444165218816,-0.08333333333333333,no
negative,1,1,0.927524894935943,-0.4,no
positive,1,1,1.44519921674032,0.8,no
positive,0,0,2.965285918443385,0.0,yes
positive,1,1,1.25696419523725,0.35,no
positive,0,0,0.539273336475273,0.0,yes
negative,1,1,0.0,-0.4,no
objective,0,0,0.0,0.0,no
neutral,0,0,0.680720628079802,0.0,no
positive,1,1,2.0948414448759,0.6,no
positive,0,0,2.192135226997597,0.375,no
objective,3,3,0.0,0.022222222222222213,no
objective,1,1,0.0,0.0,no
positive,0,0,0.0,0.0,no
positive,1,1,0.548733864186425,0.0,no
negative,0,0,0.0,0.0,no
negative,1,1,5.2776121316412805,0.3181818181818182,no
positive,1,1,3.47573912884161,0.7,no
neutral,5,5,0.0,0.0,no
positive,2,2,2.76098856948208,0.9,no
positive,1,1,2.124476305739685,0.025,no
positive,3,3,0.0,0.5,no
positive,3,3,1.36163492162133,0.45,no
positive,2,2,1.70421467286247,0.2222222222222222,no
positive,3,3,0.927524894935943,-0.4,no
positive,0,0,-0.118666130153417,0.0,yes
objective,1,1,1.36163492162133,0.5,no
positive,1,1,3.47573912884161,0.75,no
negative,2,2,0.696145071560016,0.08333333333333333,no
neutral,1,1,2.69736969580382,0.25,no
positive,2,2,1.10479786345963,0.25,no
neutral,3,3,0.0,0.15,no
negative,2,2,1.26397635022219,0.5,no
negative,1,1,3.380532079750362,0.35,yes
neutral,0,0,1.16775105648271,0.5,yes
positive,2,2,2.624273767021434,0.13333333333333333,no
positive,1,1,1.16775105648271,0.5,no
negative,0,0,0.488333433968829,-0.18181818181818182,no
negative,2,2,0.0,0.0,no
negative,0,0,0.0,0.0,no
positive,1,1,0.0,0.375,no
objective,2,2,2.11042825946234,0.0,no
neutral,1,1,2.77331052574225,0.11481481481481481,no
positive,0,0,0.0,0.0,no
positive,2,2,3.47573912884161,0.7,no
positive,2,2,0.927524894935943,-0.4,yes
positive,1,1,0.0,0.0,no
positive,2,2,0.0,0.375,no
negative,1,1,0.0,0.0,yes
positive,1,1,0.985429359123998,0.1,no
neutral,1,1,0.927524894935943,-0.4,no
negative,0,0,0.0,-0.2,no
objective,1,1,0.0,0.0,no
negative,1,1,1.08258407596962,0.35000000000000003,no
objective,0,0,2.559370257231408,0.0,no
negative,0,0,0.0,0.0,no
positive,3,3,2.13629084208076,0.32323232323232326,no
negative,1,1,0.985429359123998,0.15000000000000002,no
positive,2,2,0.0,0.0,yes
positive,4,4,4.027063725790758,0.35,no
negative,1,1,0.879352087342206,0.06818181818181818,no
positive,7,7,8.64341073249877,0.66,no
objective,1,1,-0.019203004271713,0.25,no
positive,2,2,1.950945923344942,0.25875000000000004,no
neutral,0,0,0.0,0.0,no
positive,0,0,1.21685492614942,0.35,yes
neutral,2,2,0.0,0.0,no
negative,2,2,0.0,0.19360269360269358,no
positive,1,1,2.114113973661432,0.0,no
positive,2,2,3.604606197860042,0.35,no
neutral,1,1,0.0,0.0,no
positive,3,3,3.08860270687491,0.2888888888888889,no
neutral,2,2,1.93320323029788,0.9,no
positive,2,2,0.0,0.5,yes
objective,1,1,0.0,0.0,no
neutral,1,1,-0.0871444165218816,0.16666666666666669,no
neutral,1,1,0.292216824623177,-0.6,no
objective,1,1,0.927524894935943,-0.4,no
neutral,0,0,0.0,0.0,no
negative,0,0,0.0,0.45,no
negative,0,0,1.209413240243715,-0.3,no
negative,2,2,0.992720122186223,0.16,no
objective,1,1,-3.51171860862072,-0.6999999999999998,no
positive,3,3,0.927524894935943,0.06,no
negative,2,2,1.897152456540784,0.5,yes
positive,0,0,1.25696419523725,0.2,no
positive,1,1,0.927524894935943,-0.4,no
neutral,1,1,2.49526973380282,0.4,no
positive,0,0,0.0,0.6499999999999999,no
positive,6,6,2.6991717370380703,0.5523809523809524,no
objective,2,2,0.557180871508522,0.0625,no
positive,1,1,0.0,0.44999999999999996,no
positive,2,2,0.128867069018432,0.0,no
positive,4,4,0.927524894935943,-0.4,no
positive,1,1,1.26397635022219,0.5,no
objective,2,2,0.0,0.0,no
neutral,3,3,-0.33836424531674,0.20833333333333334,no
positive,1,1,0.927524894935943,-0.4,no
positive,2,2,8.05367093663136,1.0,no
negative,1,1,0.617555917504432,-0.1875,no
neutral,1,1,1.21503846854329,0.3333333333333333,yes
negative,0,0,-2.783171998500213,-0.22499999999999992,no
neutral,1,1,0.0,0.0,yes
objective,1,1,1.38319367153795,0.0,no
neutral,0,0,0.0,0.25,no
negative,1,1,4.204285738962117,0.475,yes
neutral,1,1,0.683232691369094,0.0,yes
neutral,1,1,0.0,0.0,yes
neutral,1,1,3.47573912884161,0.7,yes
negative,0,0,1.47082950922739,-0.1125,no
positive,2,2,1.44519921674032,0.8,no
positive,1,1,0.281785813434765,0.2,no
neutral,1,1,1.26397635022219,0.65,yes
objective,0,0,1.09262600177811,0.13636363636363635,no
neutral,0,0,2.99450600493593,0.031249999999999993,no
negative,1,1,0.0,-0.13333333333333336,no
positive,0,0,1.457093220241014,0.25,no
negative,1,1,-0.0312297973905518,-0.3333333333333333,no
positive,2,2,1.21503846854329,0.4375,no
objective,0,0,2.50683263488669,-0.05454545454545454,no
objective,1,1,0.0,0.13636363636363635,no
positive,0,0,0.554835428911568,0.4000000000000001,yes
negative,1,1,1.8581618432223639,-0.275,no
positive,1,1,1.68117765679878,0.45,no
objective,3,3,0.614164796115871,0.25,yes
positive,1,1,1.00984837013447,0.55,no
neutral,1,1,0.0,0.19999999999999998,no
positive,1,1,3.47573912884161,0.7,no
positive,2,2,0.0,0.12222222222222222,no
positive,0,0,0.728546610120507,0.25,no
positive,1,1,0.0,0.2,yes
positive,2,2,10.12051365076401,0.7000000000000001,no
positive,1,1,0.0,0.3055555555555555,no
objective,0,0,0.0,-0.0638888888888889,no
negative,1,1,0.128867069018432,0.0,no
positive,1,1,1.21836121740248,0.175,no
neutral,1,1,0.0,0.3333333333333333,yes
positive,3,3,0.574605470216338,0.5833333333333333,no
positive,1,1,-0.447555856335527,0.26785714285714285,no
negative,1,1,0.0,0.04999999999999999,no
neutral,0,0,-2.91877069131024,-0.45,no
negative,1,1,1.09262600177811,0.043181818181818175,no
objective,0,0,0.0,0.0,no
positive,0,0,1.67840449351246,1.0,no
positive,1,1,0.0,0.5,no
objective,0,0,0.0,0.0,no
negative,0,0,-0.019203004271713,0.0625,no
positive,1,1,3.47573912884161,0.7,no
negative,1,1,0.0,-0.3125,no
positive,2,2,0.0,0.0,yes
positive,0,0,1.67840449351246,1.0,no
neutral,1,1,0.0,0.0,no
neutral,2,2,0.743511805982444,0.25,no
neutral,0,0,0.8437114172507,-0.025,no
objective,1,1,1.6785211149778274,-0.1,no
positive,4,4,0.927524894935943,0.04999999999999999,yes
positive,0,0,0.0,0.0,no
objective,2,2,-0.0871444165218816,0.07777777777777779,no
positive,1,1,0.0,1.0,no
negative,1,1,0.0,0.0,yes
negative,1,1,1.2088368006799721,0.30000000000000004,no
positive,0,0,1.8333444735801372,0.125,no
neutral,0,0,0.0,0.0,yes
positive,0,0,0.0,0.2,yes
positive,0,0,1.598443185465186,0.08333333333333333,yes
negative,2,2,0.0,-0.2,no
neutral,0,0,1.09262600177811,0.13636363636363635,no
neutral,2,2,0.0,0.19999999999999998,no
positive,1,1,0.0,0.1,no
positive,1,1,0.0,0.0,no
objective,1,1,-3.51171860862072,-0.6999999999999998,no
objective,1,1,1.7927374866083272,0.024999999999999994,no
positive,1,1,2.846843358815582,-0.06272727272727273,yes
objective,1,1,0.0,0.0,no
negative,0,0,-2.1502773524611163,-0.23333333333333328,no
positive,0,0,0.332263333243873,-0.07692307692307693,no
positive,0,0,1.017059944632652,-0.025000000000000022,no
positive,0,0,0.0,0.8,no
positive,4,4,2.52778329270994,0.525,no
neutral,0,0,0.0,0.0,no
positive,0,0,0.0,0.0,no
positive,0,0,0.0,0.0,no
negative,1,1,0.33519361400645,0.016666666666666666,no
neutral,2,2,0.199789651901267,-0.033333333333333326,yes
neutral,0,0,-0.447984596426972,-0.5,no
positive,1,1,0.0,0.5,no
negative,1,1,0.0,0.0,no
objective,1,1,0.0,0.0,no
negative,1,1,0.128867069018432,0.0,no
neutral,1,1,0.0,0.0,no
objective,0,0,0.0,0.0,yes
negative,2,2,0.0810706664966108,-0.04999999999999999,no
positive,1,1,1.36538829072026,0.3,no
objective,0,0,0.779955758806,0.1,yes
objective,0,0,0.0,0.0,yes
negative,1,1,2.0948414448759,0.3,no
neutral,0,0,0.680720628079802,0.0,no
objective,0,0,0.0,-0.15555555555555559,no
positive,0,0,0.0,0.0,no
positive,3,3,1.700139993474052,0.14861111111111114,no
neutral,1,1,0.0,0.0,no
positive,1,1,0.0,0.48750000000000004,no
neutral,2,2,0.0,-0.08333333333333333,no
negative,2,2,0.0,0.0,no
negative,1,1,0.0,0.0,yes
positive,2,2,1.68117765679878,0.525,no
positive,1,1,0.728546610120507,0.25,no
neutral,0,0,1.09262600177811,0.3181818181818182,no
objective,0,0,0.0,0.0,no
positive,1,1,0.554835428911568,0.2681818181818182,no
positive,3,3,0.927524894935943,-0.0062500000000000056,no
positive,1,1,1.93262312632601,0.5,no
neutral,1,1,1.62535028801904,-0.2,no
negative,1,1,0.0,0.0,no
neutral,1,1,0.0,-0.1,no
positive,3,3,2.9974693843519273,0.2125,no
objective,3,3,0.927524894935943,-0.4,no
positive,2,2,1.36163492162133,0.45,no
positive,1,1,-0.272990698684717,0.4,no
positive,1,1,2.097517985645853,0.08,no
negative,0,0,1.09262600177811,0.14545454545454545,no
negative,0,0,0.0,0.8,yes
positive,1,1,1.46358861687709,0.5,no
negative,0,0,2.031257260041954,0.05568181818181818,no
neutral,3,3,0.958176941237368,0.16666666666666666,no
positive,5,5,2.662922865508255,0.3,no
positive,2,2,3.08860270687491,0.2888888888888889,no
negative,0,0,0.8095876970982341,0.0,no
positive,0,0,0.0,0.0,yes
positive,1,1,1.47854051262407,0.03333333333333333,no
objective,0,0,1.775858693147204,0.13636363636363635,no
positive,2,2,4.6907775973849,0.6,no
negative,0,0,0.0,-0.1,yes
negative,0,0,0.0,0.0,no
positive,1,1,0.800445074474076,0.1,no
objective,1,1,0.0,0.06818181818181818,yes
negative,1,1,2.651579346327798,0.24,no
negative,1,1,1.62535028801904,-0.2,no
neutral,0,0,0.0,0.0,no
neutral,2,2,0.840693253740157,0.14069264069264067,no
neutral,1,1,0.0,0.0,no
positive,0,0,0.0,0.0,no
negative,2,2,-1.9912457963742969,-0.10000000000000002,no
positive,2,2,0.0,0.13636363636363635,no
objective,1,1,0.0,0.0,no
positive,1,1,0.0,0.0,no
positive,1,1,0.255008479638171,0.25,no
positive,6,6,-4.197776435142338,0.3075,no
neutral,0,0,0.746422986522864,-0.09375,no
neutral,1,1,0.0,0.0,no
neutral,0,0,0.703603506914847,0.35,no
positive,2,2,0.952734262956736,0.3,no
negative,1,1,0.0,0.0,no
negative,1,1,1.13443751652303,-0.1625,yes
neutral,0,0,1.348681161108285,-0.2,no
positive,1,1,0.0,0.8,no
positive,1,1,3.47573912884161,0.7,no
positive,0,0,0.0,-0.6,no
neutral,0,0,1.51308287837978,-0.16666666666666666,no
negative,1,1,0.0810706664966108,-0.6,no
negative,1,1,0.869896575344679,0.0,no
positive,0,0,0.0,0.0,no
negative,1,1,-0.153658583492922,0.025,no
positive,2,2,0.0544789358725679,0.39999999999999997,no
positive,3,3,1.5270154040179,0.6,no
neutral,0,0,1.747175309126282,0.5,no
positive,1,1,0.0,0.375,no
positive,1,1,4.71996428688875,0.35,no
positive,1,1,2.28537571461181,0.26666666666666666,no
negative,0,0,0.0,0.0,no
positive,1,1,0.0,1.0,no
positive,1,1,0.0,0.0,no
positive,1,1,1.44519921674032,0.8,no
positive,1,1,3.63045122029654,0.3575757575757576,no
neutral,3,3,1.473337180286871,0.39999999999999997,no
negative,0,0,-3.51171860862072,-0.6999999999999998,no
neutral,0,0,0.0,0.0,no
objective,1,1,0.281785813434765,0.2,no
positive,2,2,3.47573912884161,0.475,yes
objective,3,3,-0.458166858386238,-0.05,no
objective,2,2,0.0,0.0,no
positive,0,0,0.547567772864935,-0.225,no
objective,0,0,0.0,0.0,no
positive,1,1,0.0,0.0,no
neutral,0,0,1.45276123973371,0.0,no
neutral,1,1,0.0,0.0,no
positive,2,2,1.80602312323384,0.10277777777777779,yes
negative,1,1,0.0,-0.06388888888888887,no
neutral,1,1,0.0,0.15000000000000002,yes
negative,1,1,2.2384228305150073,0.018181818181818174,no
positive,3,3,2.92883867595181,0.27878787878787875,no
negative,1,1,-0.604292567809281,-0.5,no
neutral,1,1,0.0,0.3666666666666667,no
objective,1,1,-0.23714061540459408,-0.12121212121212122,no
objective,3,3,1.67840449351246,0.75,yes
objective,0,0,1.026991004070562,-0.11666666666666665,no
neutral,0,0,0.0,0.0,no
neutral,1,1,0.0,-0.15555555555555559,no
positive,4,4,2.219743296101622,0.14444444444444446,no
objective,1,1,1.65607150505645,-0.07500000000000001,no
neutral,0,0,0.0,0.0,yes
positive,1,1,0.0,0.5,no
objective,0,0,1.12939836481468,0.0,no
positive,2,2,1.580749876810815,0.13333333333333333,no
negative,0,0,0.0,0.15000000000000002,no
objective,1,1,0.0,0.0,no
neutral,0,0,0.0,0.0,no
positive,3,3,2.0948414448759,0.4,no
negative,1,1,1.09262600177811,0.2931818181818182,no
positive,1,1,0.0,0.375,no
positive,0,0,0.0,0.5,no
positive,1,1,0.0,0.5,no
objective,0,0,0.0,0.0,no
positive,2,2,1.47082950922739,-0.1,no
negative,1,1,4.90913247442324,-0.0875,no
neutral,1,1,0.0,0.0,no
positive,2,2,2.54999708019995,0.4,no
positive,1,1,0.0,0.0,no
objective,0,0,0.0,0.0,no
neutral,2,2,1.10479786345963,0.27187500000000003,no
objective,1,1,0.927524894935943,-0.4,no
negative,0,0,0.0,0.0,no
objective,0,0,0.0,-1.0,no
objective,0,0,1.6952161210750298,0.06818181818181818,no
positive,1,1,1.04366484030265,0.3333333333333333,no
objective,1,1,0.0,0.0,no
objective,1,1,0.0,0.0,no
positive,3,3,0.0,0.4375,no
objective,0,0,0.0,-0.3277777777777778,no
neutral,3,3,-0.251932748037953,-0.10285714285714287,no
objective,0,0,1.13572779210215,0.02500000000000001,yes
objective,2,2,-4.69570777196543,-0.25,no
neutral,0,0,0.0,0.5,yes
positive,2,2,0.0,0.35,no
neutral,0,0,0.0,0.0,no
positive,1,1,4.9171924095152395,0.5681818181818181,no
positive,2,2,2.5535229499534093,0.04374999999999998,no
negative,0,0,-0.00926694557706971,-0.09999999999999999,no
neutral,2,2,0.0,0.16666666666666666,no
negative,1,1,-1.65254547566672,-0.21250000000000002,no
neutral,0,0,0.617555917504432,-0.04375,no
positive,0,0,0.965559779402335,-0.3888888888888889,no
negative,1,1,-0.0871444165218816,-0.18333333333333335,no
negative,0,0,1.13443751652303,0.0,yes
negative,0,0,0.0,-0.4,yes
positive,0,0,1.580959435746939,-0.07575757575757576,no
positive,0,0,0.0,0.0,yes
positive,2,2,4.6575915874552205,0.1333333333333333,no
positive,1,1,0.04172265249655041,0.11111111111111112,no
neutral,0,0,0.0,0.0,no
positive,0,0,0.0,0.0,no
negative,0,0,0.0,0.0,no
objective,0,0,0.0,0.0,no
neutral,2,2,0.0,0.0,no
negative,1,1,0.0,-0.2,no
objective,0,0,1.25696419523725,0.2,no
negative,1,1,-0.0871444165218816,-0.16666666666666666,no
objective,2,2,0.0,0.25,no
positive,2,2,4.71141738612247,0.85,no
positive,3,3,1.44519921674032,0.5666666666666668,no
positive,0,0,0.0,0.0,no
objective,1,1,0.60259011929692,0.12,no
negative,2,2,-0.447984596426972,0.0,no
positive,2,2,1.4008922887592221,0.4375,no
neutral,1,1,0.8437114172507,-0.05,no
objective,1,1,0.0,0.0,no
positive,2,2,2.370709519527063,0.04999999999999999,no
objective,1,1,0.0,0.0,no
positive,1,1,1.09262600177811,0.13636363636363635,yes
positive,0,0,0.0,0.8,no
neutral,3,3,1.44625443982881,0.10714285714285714,yes
positive,3,3,1.04366484030265,0.3333333333333333,no
positive,0,0,0.0,-0.3333333333333333,no
positive,1,1,0.0,0.4,no
positive,2,2,0.0,0.25,no
neutral,0,0,0.0,0.0,no
positive,2,2,1.11106268692218,0.55,no
positive,2,2,2.353896898139547,0.18333333333333335,no
neutral,2,2,1.47082950922739,-0.05,yes
neutral,1,1,0.0,0.0,no
positive,2,2,3.3294628509010615,0.05312500000000002,no
neutral,1,1,0.0,0.0,no
neutral,0,0,0.0,-0.125,yes
positive,3,3,0.0,0.375,no
neutral,3,3,0.817314405397519,-0.2,no
neutral,0,0,0.0,0.0,no
neutral,0,0,1.11493312878395,0.16666666666666666,no
neutral,2,2,0.0,0.3,yes
negative,1,1,0.0,0.0,no
negative,1,1,2.226488958311993,-0.4,no
negative,0,0,0.0,0.5,yes
neutral,0,0,0.0,-0.125,no
positive,5,5,0.900711131073299,0.4375,no
negative,1,1,0.292216824623177,-0.3,no
negative,2,2,1.608245523015745,-0.025000000000000022,no
neutral,2,2,-4.176250278104819,-0.21666666666666667,no
negative,1,1,0.0,-0.3,no
positive,1,1,1.12939836481468,0.048148148148148134,no
neutral,1,1,1.09262600177811,0.3181818181818182,no
objective,0,0,0.0,0.0,no
negative,0,0,0.963037293653905,0.0,yes
positive,0,0,1.25696419523725,0.2,no
objective,0,0,2.45964028019016,0.0,no
