@relation opinion
@attribute category {positive,negative,neutral,objective}
@attribute polarity real
@attribute compound real
@data
neutral,-0.10714285714285715,-0.3818
neutral,0.1714285714285714,-0.0913
positive,0.195,0.7934
negative,2.2204460492503132e-17,-0.4019
neutral,0.0,-0.3111
objective,-0.15555555555555559,0.0
positive,0.4166666666666667,0.8788
positive,0.15714285714285714,0.4572
positive,0.5,0.4215
negative,0.0,0.3612
positive,-0.05,0.4588
positive,0.8,0.6249
positive,0.09999999999999998,0.25
positive,0.0,0.6696
neutral,0.0,0.0
objective,0.0,0.0
neutral,0.0,0.4404
neutral,0.0,-0.0772
negative,0.5,0.1739
positive,0.5,0.4588
positive,0.8666666666666667,0.891
negative,0.0,-0.1027
neutral,-0.4,0.0
negative,0.0,0.4767
positive,0.3,0.0
objective,0.012121212121212116,0.0
objective,-0.2,0.0
positive,0.4375,0.952
neutral,0.0,-0.4003
positive,0.42777777777777776,0.8283
positive,0.8,0.4019
positive,0.0,0.0
positive,0.0,0.3612
positive,0.7,0.5826
positive,0.13636363636363635,0.0
neutral,0.0,0.4588
positive,-0.16590909090909092,-0.8355
positive,0.39999999999999997,0.7096
positive,0.20833333333333334,0.6784
positive,0.35,0.6486
objective,0.08333333333333334,0.7184
negative,0.0,-0.4939
positive,0.275,0.6784
neutral,0.1,-0.3182
positive,0.7,0.4404
positive,0.3,0.0
neutral,-0.6,-0.1779
positive,0.6000000000000001,0.835
neutral,0.0,0.0
positive,0.25,0.7351
neutral,0.0,0.0
positive,-0.125,-0.0772
positive,0.332,0.9356
objective,0.06818181818181818,0.0
negative,0.10000000000000002,0.7964
positive,0.6333333333333333,0.796
negative,0.0,0.0
neutral,0.0,0.0
positive,-0.016666666666666666,-0.0258
negative,0.2,-0.3612
positive,0.43333333333333335,0.8424
positive,-0.125,-0.5325
objective,-0.05,0.3182
neutral,0.0,0.0
negative,0.0,-0.3612
neutral,0.0,-0.2023
positive,0.475,0.7269
neutral,1.0,0.6114
positive,0.5875,0.8114
negative,0.2722222222222222,0.4404
positive,0.5,0.54
positive,0.7,0.7845
objective,0.0,0.0
positive,0.0,0.7269
positive,0.0722222222222222,0.7424
neutral,0.0,0.128
objective,0.4,0.5972
positive,1.0,0.8779
positive,0.0,0.0
objective,0.0,0.0
positive,-0.1,0.7788
objective,0.0,0.3612
positive,0.5,0.6369
positive,0.0,-0.6908
positive,-0.10653409090909091,-0.3442
positive,0.0,0.7717
objective,0.0,0.4215
negative,0.3666666666666667,0.3252
positive,0.2,0.5574
positive,0.21818181818181817,0.5411
positive,0.0,0.4753
positive,-0.25,0.5053
positive,-0.025000000000000022,0.3182
positive,0.05,0.0
positive,-0.05681818181818182,-0.5318
positive,-0.06666666666666667,-0.3365
positive,0.05555555555555555,-0.1531
objective,0.0,0.0
neutral,0.0,0.0
positive,0.0,0.5374
objective,0.0,0.0
positive,0.8,0.5719
positive,0.31785714285714284,0.3804
positive,0.85,0.7506
positive,0.6083333333333334,0.3903
positive,-0.65,-0.101
negative,0.06666666666666665,-0.4767
negative,-0.05000000000000001,-0.7579
objective,0.5,0.6369
positive,0.7,0.8834
positive,0.7,0.3182
positive,0.7,0.7767
positive,0.6,0.2924
negative,-0.13333333333333333,-0.4019
neutral,0.0,0.0
positive,0.1,0.4019
neutral,0.0,0.4738
neutral,0.0,0.0
positive,0.0,0.5994
neutral,0.0,0.0
neutral,0.25,0.8934
negative,-0.4,-0.2244
positive,0.4681818181818182,0.6114
objective,0.0,0.0
positive,0.4833333333333334,0.9059
objective,-0.15555555555555559,0.0
negative,0.0,-0.5574
neutral,0.0,0.0
positive,0.0,0.0
positive,0.0,0.5267
positive,0.375,0.7506
negative,-0.4,0.0
positive,0.21212121212121213,0.6249
positive,0.21428571428571427,0.541
positive,0.0,0.3802
neutral,0.5,0.6369
positive,-0.39999999999999997,-0.794
positive,0.5,0.0
negative,-0.2,0.128
positive,0.375,0.25
objective,0.2722222222222222,0.3182
neutral,0.1,0.0
positive,0.0,0.0
neutral,0.0,0.0
neutral,0.0,0.6369
positive,0.0,0.0
neutral,0.1,0.0
positive,0.0,0.5106
neutral,-0.325,-0.6908
positive,0.65,0.7574
neutral,0.5,0.2023
positive,-0.2,0.0
negative,0.125,-0.3612
negative,-0.3055555555555555,0.0
neutral,-0.05,0.4404
positive,0.0,-0.296
neutral,0.0,0.0
positive,0.024999999999999984,0.8564
negative,0.05,0.0258
objective,0.2,0.4019
objective,0.0,0.0
positive,0.4666666666666666,0.8957
objective,0.0,0.0
neutral,0.06547619047619048,0.0
neutral,0.0,0.4019
objective,0.2,-0.5106
objective,0.0,0.0
positive,0.4,0.7096
positive,0.5,0.8652
positive,0.13333333333333333,0.3802
objective,0.13636363636363635,0.0
negative,-0.4777777777777778,-0.296
positive,0.4,0.2462
positive,0.1,0.5399
positive,0.5,-0.1531
neutral,0.0,0.5859
negative,0.0,-0.5859
negative,0.0,-0.4404
positive,0.0,0.0
negative,0.2,0.4703
positive,0.0,0.6239
positive,0.5,0.7184
neutral,-0.3,-0.6059
objective,-0.3,0.0
positive,0.3666666666666667,0.6908
positive,0.25,0.715
positive,0.4666666666666666,0.5423
neutral,0.0,0.0
positive,0.39999999999999997,0.8168
negative,-0.5,-0.7446
positive,0.3,0.2886
positive,0.0,0.8013
neutral,-0.2,0.34
positive,-0.4,0.0
neutral,0.1,0.0
objective,0.0,0.34
neutral,0.0,0.0
objective,0.1,0.0
objective,-0.0125,0.4939
neutral,0.0,-0.296
positive,0.4375,0.7506
positive,0.16666666666666666,0.4215
positive,0.18888888888888888,0.8807
positive,-0.1875,0.0
positive,-0.025000000000000022,0.3182
objective,0.0,-0.5267
negative,-0.15555555555555559,0.0
positive,-0.4,0.0
positive,0.0,0.0
neutral,0.0,0.0
neutral,0.3,0.6249
positive,0.0,0.6597
negative,-0.25,-0.3612
objective,0.0,0.4767
negative,0.0,0.0
negative,0.13333333333333333,0.0
positive,0.06818181818181818,0.4466
positive,0.5,0.8225
positive,0.25,0.7003
positive,0.26666666666666666,0.8885
positive,0.8,0.8614
positive,0.0625,0.4019
positive,0.0,0.296
negative,0.39999999999999997,0.8402
neutral,0.05,-0.6553
neutral,0.0,0.0
neutral,0.0,0.0
positive,0.0,0.4215
negative,-0.4,-0.5574
negative,0.0,0.4728
objective,0.12222222222222223,0.0
positive,0.375,0.34
neutral,-0.14583333333333331,0.0
neutral,-0.35,0.0
positive,0.1,0.0772
positive,0.14285714285714285,0.2023
positive,0.0,0.0
objective,0.08333333333333333,0.0
positive,0.35,0.5719
objective,0.5,0.0
positive,0.1,0.3164
positive,0.1,-0.2732
positive,-0.07500000000000001,0.0
positive,0.0,0.0
objective,0.65,0.6808
positive,0.0,0.7256
positive,0.1875,0.5106
positive,0.425,0.7845
positive,0.25,0.3182
positive,0.13636363636363635,0.6229
negative,-0.3499999999999999,-0.8356
positive,0.2,0.6671
positive,-0.38749999999999996,-0.5093
negative,0.0,-0.2263
positive,0.0,0.0
positive,0.0,0.0
negative,-0.16666666666666666,-0.5093
positive,0.9,0.891
positive,0.13333333333333333,0.8807
positive,0.0,0.0
positive,0.21666666666666665,0.8126
negative,-0.4,-0.5423
positive,0.35200000000000004,0.8111
positive,0.0,0.0
negative,0.0,-0.5994
positive,0.8666666666666667,0.9201
negative,-0.5,-0.4215
positive,0.0,0.0
positive,0.5666666666666667,0.9274
positive,0.4681818181818182,0.6902
negative,-0.2666666666666666,-0.0338
positive,0.0,0.7104
negative,0.0,0.0
negative,0.0625,0.0
negative,0.7,0.54
negative,0.0,-0.8091
positive,0.2,0.5983
positive,0.005555555555555554,0.5719
objective,0.13636363636363635,0.0
positive,0.0,0.7339
positive,0.18666666666666668,0.5667
negative,0.2,0.792
objective,0.5,0.0
negative,0.0,0.3182
positive,0.025000000000000036,-0.128
negative,0.002083333333333326,-0.4019
neutral,0.0,0.0
negative,0.0,0.0
positive,0.5,0.6369
positive,0.16666666666666666,0.453
positive,0.0,-0.4184
negative,-0.5,-0.6249
negative,-0.3333333333333333,-0.5719
positive,0.3,0.8221
positive,0.44999999999999996,0.6887
neutral,0.16818181818181818,0.5106
positive,0.0,0.5023
neutral,0.21666666666666667,-0.296
positive,0.5,0.7424
negative,0.0,-0.7102
positive,0.0,0.0
neutral,0.16818181818181818,0.4404
negative,0.0,-0.2023
negative,0.39285714285714285,0.3182
positive,0.45,0.7345
neutral,0.2,0.0
neutral,-0.2,0.0
negative,0.5,-0.4909
objective,0.0,0.0
objective,0.0,0.0
neutral,0.1,0.6124
positive,0.6000000000000001,0.807
positive,0.0,0.0
objective,0.0,0.2732
positive,0.25,0.0
neutral,0.0,0.0
positive,0.2625,0.8596
negative,0.4166666666666667,0.0
positive,0.4,0.4436
positive,0.0,0.3612
positive,0.11666666666666667,0.4199
negative,-0.25999999999999995,-0.658
negative,0.14,0.1796
negative,0.024999999999999994,-0.5106
objective,-0.05555555555555555,0.0
negative,0.0,-0.5106
positive,0.0,0.4588
negative,-0.6499999999999999,-0.6597
negative,0.0,0.0
positive,0.0,-0.2924
positive,0.35,0.75
positive,0.4,0.6671
negative,0.33749999999999997,-0.4126
positive,0.30000000000000004,0.8004
negative,0.10833333333333334,0.7742
neutral,0.0,0.0
positive,0.0,0.4199
neutral,0.25,0.2023
positive,-0.4,0.0
neutral,0.25,0.8225
positive,0.3,0.0
positive,0.26,0.7712
positive,0.5,0.8779
positive,0.375,-0.5106
positive,0.2,0.4728
objective,0.0,0.0
neutral,0.0,0.2225
negative,0.0,0.5994
positive,0.6,0.5994
negative,0.0,0.0
positive,-0.1,0.0
neutral,0.15,-0.1358
positive,0.0,0.5399
positive,-0.16666666666666666,0.128
neutral,-0.35,-0.5267
positive,0.8,0.7213
positive,0.5,-0.0258
neutral,0.25,0.4019
positive,0.7,0.6597
neutral,0.0,0.0
negative,0.037500000000000006,0.598
negative,0.125,0.2023
neutral,0.0,0.0
positive,0.5833333333333334,0.9578
neutral,0.4000000000000001,0.3182
neutral,0.0,0.0
positive,-0.1875,0.555
neutral,0.0,0.0
positive,0.5,0.8851
positive,0.3666666666666667,0.3595
neutral,0.0,0.0
positive,-0.05,0.7081
objective,0.0,-0.296
negative,-0.05555555555555555,0.0
objective,0.13636363636363635,0.0
positive,0.0,0.2942
positive,0.0,0.6239
negative,0.43333333333333335,0.6808
negative,0.3,0.7233
positive,0.75,0.6249
objective,0.0,0.0
positive,0.0,0.0
positive,0.0,0.8346
objective,0.0,0.0
neutral,-0.625,-0.8779
positive,0.0,0.4404
negative,0.0,0.0
neutral,-0.125,0.0
neutral,0.0,0.0
objective,0.0,0.6705
positive,0.11111111111111112,0.8687
neutral,0.425,-0.4019
negative,-0.14027777777777778,0.0
positive,0.3666666666666667,0.8964
positive,0.0,0.0
positive,-0.2777777777777778,0.0
neutral,0.2857142857142857,-0.4215
positive,0.3125,0.8481
negative,0.0,0.0
neutral,0.45,0.552
positive,0.5,0.4404
negative,0.0,0.2732
positive,0.0,0.5093
neutral,0.1,0.0
negative,0.0,0.0
positive,0.7333333333333334,0.8854
positive,0.65,0.8016
negative,-0.29444444444444445,-0.8126
objective,0.05555555555555555,-0.296
neutral,-0.3,0.5837
neutral,0.0,0.0
positive,0.3333333333333333,0.8126
positive,0.65,0.476
objective,-0.5,-0.0772
positive,0.0,0.0
neutral,-0.2,0.0
positive,0.175,0.4926
positive,0.13636363636363635,0.4939
positive,0.0,-0.3007
negative,0.0,0.2732
neutral,0.30000000000000004,0.0
positive,0.4,0.8555
positive,0.4,0.7066
negative,-0.3666666666666667,-0.7574
positive,0.8,0.802
negative,-0.4,-0.4137
positive,0.75,0.743
negative,0.0,0.0
positive,0.8,0.6114
neutral,0.0,0.6166
objective,-0.4,0.4588
neutral,0.0,0.0
objective,0.0,-0.5267
positive,-0.16666666666666666,0.4019
positive,0.0,0.0
objective,0.0,0.0
positive,0.65,0.6544
negative,-0.05555555555555555,-0.9325
objective,-0.2,0.0
neutral,0.2,-0.5106
positive,0.8,0.7698
positive,0.2,0.4767
positive,0.2,0.1531
positive,0.8,0.6249
positive,0.44999999999999996,0.8687
objective,0.06818181818181818,-0.3612
negative,0.0,0.0
neutral,0.5,0.6369
positive,0.0,-0.4574
negative,-1.0,-0.5423
negative,0.0,-0.4019
objective,0.0,0.0
positive,0.2,0.7003
negative,-0.11666666666666663,0.6114
positive,0.0,0.5719
neutral,-0.03571428571428571,-0.2263
negative,-0.05,-0.8176
positive,-0.15000000000000002,-0.823
positive,0.15,0.3291
objective,0.0,0.0
objective,-0.3333333333333333,-0.0772
neutral,0.0,0.0
positive,0.30625,0.2797
positive,0.0,0.0
positive,0.5,0.7249
objective,0.4,0.6341
neutral,0.4,0.5719
positive,0.10892857142857143,0.5267
positive,0.8,0.8591
negative,0.0,0.0
positive,-0.1,-0.2263
negative,-0.1,0.0
positive,0.8,0.4215
positive,-0.625,-0.6562
neutral,0.0,0.0
neutral,0.2,0.0
neutral,0.24545454545454545,0.6016
positive,0.14784090909090908,0.5849
positive,0.4,0.5859
objective,0.018181818181818174,0.0
positive,0.0,0.0
positive,-0.45,-0.5719
positive,0.28666666666666674,0.836
negative,0.30735930735930733,0.0041
positive,0.25,0.5859
negative,-0.20000000000000007,0.0516
positive,0.15000000000000002,0.6124
objective,-0.05833333333333335,0.0258
neutral,0.25,0.4019
positive,0.2,0.0
objective,0.0,0.0
positive,0.0,0.4588
positive,0.7,0.4404
objective,-0.24166666666666667,0.0
positive,0.35,0.7579
positive,0.0,0.4939
positive,0.375,0.5859
negative,0.3642045454545455,0.5859
neutral,0.0,0.0
positive,0.7,0.6739
positive,0.0,0.0
negative,0.8,0.5893
objective,0.0,0.4939
neutral,0.1,0.4215
negative,0.0,-0.34
objective,0.4,0.6671
negative,0.10000000000000002,0.4019
positive,0.0,0.0
positive,0.0,0.0
positive,0.15,-0.2244
positive,0.2815656565656565,0.2752
positive,0.4,0.5423
negative,-0.5,-0.4215
neutral,0.3,0.5514
neutral,0.0,0.34
positive,0.7666666666666666,0.8613
objective,0.0,0.0
negative,-0.5,-0.4767
positive,0.0,-0.128
negative,-0.2,0.3612
positive,0.5,0.0
negative,0.0,0.4738
objective,0.13636363636363635,0.0
positive,0.5583333333333335,0.9337
neutral,0.8,0.7003
positive,0.6,0.5563
positive,0.5875,0.4753
positive,0.0,0.2263
neutral,0.0,0.765
neutral,0.0,-0.5574
neutral,0.0,0.3612
positive,0.0,0.0
negative,0.25,0.0
positive,0.027840909090909083,0.34
objective,0.2857142857142857,0.0
neutral,0.0,0.25
positive,0.65,0.877
negative,0.5,0.0
neutral,0.13636363636363635,0.0
neutral,0.0,0.0772
neutral,0.0,0.0
negative,0.4,0.128
neutral,0.0,0.0
positive,0.35,0.7568
negative,0.0,0.0
positive,0.3,0.6369
positive,0.0,0.0
negative,0.5,-0.0516
positive,-0.15555555555555559,-0.3786
positive,-0.05,-0.4215
objective,-0.16111111111111112,0.87
objective,0.3,0.2263
negative,0.08333333333333333,0.0
positive,0.26666666666666666,0.4215
positive,0.05,0.0
objective,0.0,0.0
neutral,0.0,-0.5994
negative,-0.2,-0.5255
negative,-0.2,-0.6705
positive,0.5666666666666668,0.8955
neutral,-0.26666666666666666,-0.4404
objective,0.13636363636363635,0.0
positive,0.3,0.7579
positive,0.0,0.4019
positive,0.3,0.6688
positive,0.0,0.0
positive,0.6,0.7067
positive,0.14545454545454545,0.7003
neutral,-0.09375,0.2023
positive,0.375,0.4559
positive,0.4,0.8885
positive,0.16666666666666666,0.0
negative,0.2,0.3612
neutral,-0.3,-0.1779
objective,0.25,-0.2425
positive,1.0,0.6696
positive,-0.012500000000000011,0.4588
positive,0.0,0.0
positive,0.35,0.5837
objective,-0.13333333333333333,0.0
positive,0.0,0.7269
positive,0.0,0.0
neutral,0.0,0.5538
positive,0.47500000000000003,0.5859
positive,0.35,0.3802
positive,0.5,0.6369
negative,0.25,0.3182
positive,0.24375,0.8164
negative,0.0,-0.7184
positive,0.5,0.6523
positive,0.2,0.0
positive,0.17499999999999996,0.431
positive,0.5,0.5551
positive,0.3666666666666667,0.7964
positive,0.19999999999999998,0.0
objective,-0.16666666666666666,-0.0772
negative,0.1,0.3384
positive,0.0,0.2263
neutral,0.016666666666666677,0.0
neutral,0.0,-0.6588
neutral,0.0,0.4215
objective,-0.15555555555555559,0.34
positive,0.48333333333333334,0.8658
positive,0.8,0.7405
neutral,-0.13333333333333333,0.3164
negative,-0.35,-0.7786
positive,1.0,0.6369
negative,-0.13333333333333333,0.0
positive,0.0,0.0
positive,-0.15,0.1027
positive,0.35,0.8164
positive,0.3333333333333333,0.8217
negative,-0.125,0.0
negative,0.0,0.0772
neutral,0.05,0.0258
negative,0.0,0.0
neutral,0.2857142857142857,0.4329
negative,0.0,0.0
objective,1.0,0.6369
neutral,0.05,0.0
positive,0.0,0.5106
positive,-0.2,0.296
negative,0.0,-0.5267
positive,0.6,0.0
objective,0.12159090909090908,0.0
negative,-0.4,-0.7562
positive,-0.016666666666666677,0.5707
positive,0.0,-0.3818
positive,0.0,0.0
negative,0.0,-0.5233
positive,0.9,0.5859
objective,0.13636363636363635,0.0
positive,0.15000000000000002,0.6808
negative,0.0,0.0
neutral,-0.08928571428571429,0.25
positive,0.0,0.0
negative,-0.4,-0.4767
negative,0.016666666666666646,-0.6677
negative,-0.12500000000000003,0.0
positive,0.04999999999999999,0.4019
positive,0.5,0.5696
positive,0.1375,0.8555
objective,0.4,0.5106
objective,0.0,0.0
positive,0.1,0.8994
positive,0.0,0.7269
objective,-0.13181818181818183,0.0
objective,0.0,0.4939
positive,0.4,0.7964
positive,0.0,0.7424
positive,0.1,0.128
objective,0.0,0.0
positive,0.0,0.3089
negative,0.0,-0.4019
positive,0.1,-0.4588
neutral,-0.15555555555555559,0.0
positive,0.0,0.0772
negative,0.23333333333333336,0.1007
negative,-0.2785714285714286,-0.7722
negative,0.0,0.0015
positive,0.16,0.0
positive,-0.07777777777777779,0.5719
positive,-0.25,0.4404
neutral,0.3333333333333333,0.5994
positive,0.0,-0.3578
positive,-0.004761904761904763,0.3987
positive,-0.08333333333333333,0.1027
neutral,0.0,-0.7351
neutral,0.0,-0.296
positive,0.7,0.1984
neutral,0.3,-0.2942
positive,0.0,0.7125
neutral,-0.3,0.34
positive,0.5916666666666667,0.8977
neutral,0.1,0.0
neutral,0.0,0.0
positive,0.2857142857142857,0.0
negative,-0.15625,-0.743
positive,0.13636363636363635,-0.561
positive,0.2548611111111111,0.6369
objective,0.0,0.0
positive,0.41111111111111115,0.6467
negative,0.0,0.5815
objective,0.0,-0.6124
objective,0.11249999999999999,0.34
positive,0.375,0.34
objective,0.20833333333333334,-0.2263
negative,-0.05000000000000002,-0.8847
negative,-0.2,-0.5574
negative,0.0,-0.2411
negative,0.0,0.0
positive,-0.4,0.6597
negative,0.19318181818181818,-0.2003
positive,0.0,0.0
negative,-0.012499999999999997,-0.0772
neutral,0.0,0.0
objective,0.05,0.6597
objective,-0.6,-0.1779
positive,0.0,0.0
neutral,-0.25,-0.6159
negative,-0.3133333333333333,-0.7506
positive,-0.125,0.0
neutral,0.06818181818181818,0.2732
positive,0.3333333333333333,-0.296
positive,0.30000000000000004,0.8087
negative,0.0,0.0
negative,0.0,-0.3331
negative,0.6,0.0
positive,0.35,0.5106
neutral,0.0,0.0
positive,0.0,0.4019
positive,0.16,0.636
positive,0.0,0.0
positive,0.8,0.7712
neutral,-0.5,0.0
objective,0.21212121212121213,0.8271
positive,0.0,0.4084
negative,-0.3333333333333333,-0.1027
objective,0.0,-0.3818
positive,0.0,0.2185
positive,0.0,0.0
positive,0.45,0.5859
positive,0.75,0.8099
positive,0.75,0.6908
negative,0.0,0.0
positive,0.0,0.4767
neutral,-0.05,0.3612
negative,0.075,-0.5984
positive,0.5,0.6988
negative,-0.6999999999999998,-0.5423
negative,0.0,-0.296
positive,-0.15000000000000002,0.8114
positive,0.0,-0.3802
objective,0.25,0.4019
positive,0.1,0.3802
objective,0.05,0.0
negative,0.0,-0.5719
neutral,0.0,0.0
positive,0.2375,0.8885
positive,0.0,0.2695
positive,0.5,0.5374
positive,-0.4,0.4939
neutral,0.0,-0.1027
positive,0.0,0.4019
positive,0.25,0.9429
positive,0.0,0.6369
positive,0.0,0.0
negative,0.2,0.6486
positive,0.9,0.836
positive,0.13636363636363635,0.4939
positive,-0.024999999999999994,0.4753
neutral,0.0,0.34
negative,-0.13333333333333333,-0.4019
neutral,0.32222222222222224,0.6796
positive,0.0,0.3111
negative,0.0,0.2732
negative,0.2777777777777778,0.5719
positive,0.0,0.4588
neutral,0.13636363636363635,0.0
objective,0.0,0.0
objective,0.0,0.6553
negative,0.35,-0.4601
positive,0.5,0.9446
positive,0.5,0.3802
positive,0.44999999999999996,0.5719
positive,0.0,0.0
neutral,0.2729166666666667,0.7181
positive,0.5333333333333333,0.867
positive,0.30000000000000004,0.8674
positive,0.6666666666666666,0.6908
negative,0.0,0.0
positive,0.5,0.4019
objective,0.0,0.0
positive,0.16666666666666666,0.2263
objective,0.5,0.3182
positive,0.375,0.8544
neutral,0.7,0.0516
neutral,0.0,0.3612
negative,0.5833333333333334,0.0387
neutral,0.16,0.0
positive,-0.25,0.5826
objective,0.17857142857142858,0.7184
objective,0.0,0.0258
objective,-0.4,0.0
negative,0.0,0.4548
negative,0.0,0.0
objective,0.0,0.8481
objective,0.05000000000000002,0.0
negative,0.0,0.0772
neutral,-0.4,0.0
objective,0.0,0.0
neutral,0.0,0.0
negative,0.0,0.0
positive,-0.26666666666666666,-0.6654
positive,0.1,-0.6093
positive,0.30000000000000004,0.5815
positive,0.1,0.8439
positive,0.16666666666666666,0.4939
negative,-0.07500000000000001,-0.296
positive,0.25,0.0
positive,0.5,0.7184
positive,0.4,0.6341
negative,0.0,0.0
negative,0.0,0.0
positive,0.1,0.4019
negative,-0.3,-0.5848
positive,0.525,0.7717
objective,0.0,0.5411
negative,-0.4166666666666667,-0.7712
positive,0.25,0.0
neutral,0.0,0.0
neutral,0.06666666666666667,0.0
negative,0.0,0.0
positive,-0.13333333333333333,0.0
positive,0.06818181818181818,0.0
objective,0.0,0.0
positive,0.0,0.0
positive,0.0,0.0
positive,0.22888888888888892,0.9022
negative,0.021428571428571425,0.34
neutral,-0.2,-0.4404
positive,0.15,0.555
positive,0.0,0.0
negative,0.0,0.0
positive,0.35,0.7783
positive,0.0,0.128
neutral,-0.1875,0.0
neutral,0.0,0.0
negative,0.0,-0.4215
objective,0.0,0.0
positive,-0.2,-0.5994
positive,0.2,0.7003
objective,-0.07777777777777779,0.0
positive,-0.15555555555555559,0.4574
positive,0.40312500000000007,0.7275
objective,-0.15555555555555559,0.34
negative,0.35,0.0516
negative,-0.5,0.2732
neutral,0.0,0.5411
positive,-0.4,0.3612
positive,0.0,0.6103
positive,0.26666666666666666,0.7667
positive,0.6,0.4215
positive,0.09999999999999999,0.5719
objective,0.0,0.0
positive,-0.13333333333333333,0.0
neutral,0.0,0.0
objective,-0.4,0.0
positive,0.5,0.6908
positive,0.0,0.7096
negative,0.13636363636363635,0.0
neutral,0.0,0.0
neutral,-0.2,0.0
neutral,0.0,0.3612
negative,0.0,0.0
negative,0.0,0.4199
positive,0.55,0.636
positive,0.0,0.0
positive,-0.05,0.0
positive,0.0,0.2481
objective,-0.125,0.6249
objective,-0.008333333333333333,0.5859
negative,0.12142857142857143,0.4753
positive,0.0,0.5411
neutral,0.2857142857142857,-0.2023
negative,-1.0,-0.4404
positive,9.25185853854297e-18,0.4898
positive,0.7,0.6808
positive,0.375,0.4003
negative,-0.21428571428571427,0.0
neutral,0.13333333333333333,0.0
positive,0.7000000000000001,0.8972
negative,0.3666666666666667,0.3252
neutral,-0.16666666666666666,-0.3182
neutral,0.0,-0.5994
positive,0.55,0.6369
positive,0.13333333333333333,0.0027
positive,0.25,0.7896
positive,0.033333333333333326,0.4939
neutral,-0.1111111111111111,0.0
neutral,0.0,0.0
positive,0.18333333333333335,0.4576
positive,-0.4,-0.5719
positive,0.12142857142857144,0.5255
positive,0.5,-0.3716
neutral,-0.3,0.0
positive,0.10000000000000002,0.7096
positive,0.25,0.6369
positive,0.1,0.6369
positive,1.0,-0.3612
objective,0.0,0.0
neutral,0.0,0.0772
objective,0.0,0.0
positive,0.8,0.3903
positive,0.7750000000000001,0.7717
positive,-0.016666666666666666,0.5859
positive,0.0,0.0
objective,0.1,-0.2732
positive,0.0,0.2023
positive,0.0,0.3612
negative,0.05277777777777778,-0.5574
positive,0.0,0.6817
positive,0.5,0.4404
positive,0.8,0.8999
negative,-0.2,-0.4019
neutral,0.2833333333333334,0.5994
positive,0.0,-0.4019
positive,0.0,0.0
positive,0.45,0.1027
positive,0.0,0.2263
neutral,-0.2,0.0
positive,0.45,0.5719
negative,0.009523809523809526,-0.4019
positive,0.475,0.738
positive,0.65,0.5255
objective,0.2765151515151515,0.0
negative,0.0,-0.4767
positive,0.55,0.6369
positive,0.6,0.6808
neutral,0.0,0.2732
objective,0.5,0.0
positive,0.5,0.8075
positive,0.35,0.4404
positive,-0.16666666666666666,-0.577
negative,-0.09999999999999999,0.0
positive,0.0,-0.2885
positive,0.26249999999999996,0.128
positive,0.5,0.5707
positive,-0.1,-0.6641
positive,0.5,0.5267
positive,0.0,0.5106
positive,0.0,0.0
negative,-0.03125,-0.3182
positive,0.35000000000000003,0.4753
objective,0.0,0.0
positive,-0.4,0.4215
neutral,0.0,-0.4404
positive,0.4,0.7096
negative,-0.12626262626262627,-0.4753
positive,0.4,0.3612
positive,0.021428571428571436,-0.8271
objective,0.0,0.0
positive,0.14583333333333331,0.4215
positive,0.17500000000000002,0.7707
positive,0.475,0.8442
positive,0.0,0.3612
positive,0.1,0.0
positive,0.0,0.0
objective,0.0,0.0
negative,0.0,0.4019
positive,0.35,0.7845
neutral,0.0,0.0
objective,0.0,0.0
positive,0.0,0.7269
positive,0.3333333333333333,0.6369
positive,0.48,0.9274
positive,0.3190476190476191,0.25
positive,0.1875,0.34
positive,0.15000000000000002,0.5255
positive,0.0,0.872
positive,0.3611111111111111,0.7684
positive,0.20625,0.4215
positive,-0.03472222222222222,-0.5267
negative,0.0,0.0
objective,0.0,0.0
positive,0.8,0.4215
positive,0.275,0.5994
negative,0.0,-0.4389
positive,-0.09999999999999998,0.3595
positive,0.6000000000000001,0.906
positive,0.44999999999999996,0.894
positive,0.35,0.3182
positive,0.5,0.6369
negative,0.37857142857142856,0.6342
negative,-0.6999999999999998,-0.7574
positive,0.0,0.0
negative,-0.10416666666666667,-0.0258
positive,0.4,0.7667
positive,0.06111111111111109,0.4926
objective,-0.14166666666666666,0.2481
positive,0.03409090909090909,0.0
neutral,0.0,0.0
positive,-0.5125,0.0772
positive,0.35,0.8977
positive,0.19318181818181818,0.6908
objective,0.16666666666666666,0.0
negative,-0.3,0.0
objective,0.8,0.802
positive,0.04999999999999999,-0.1446
positive,0.8,0.6124
objective,-0.0625,0.0
positive,0.0,0.0
neutral,0.0,0.6504
neutral,0.5333333333333333,0.7096
neutral,0.0,0.0
negative,-0.5,0.2263
positive,0.35,0.7712
positive,0.0,0.0
positive,0.2857142857142857,0.7345
positive,0.8,0.889
neutral,0.55,0.7003
neutral,0.7,0.4404
positive,0.0,0.0
positive,0.75,0.8805
objective,0.0,0.0
positive,-0.25,0.3382
positive,-0.125,0.0
positive,0.0,0.7351
positive,0.3666666666666667,0.9256
positive,0.4,0.7959
objective,0.5,0.6369
objective,0.04545454545454545,0.0
negative,0.0,-0.0258
negative,0.0,-0.128
positive,0.6000000000000001,0.7783
positive,0.0,0.5719
positive,0.18333333333333332,0.5378
negative,-0.2,-0.4019
negative,0.13333333333333333,-0.3612
negative,-0.175,0.4451
positive,0.2777777777777778,0.8217
positive,-0.2,-0.5216
positive,-0.30000000000000004,0.0
